time,x,y
6.6514,4.8082e-05,-4.0534e-05
6.6618,5.4731e-05,-3.7459e-05
6.6721,4.6857e-05,-4.4834e-05
6.6822,6.6963e-05,-5.0497e-05
6.6921,7.052e-05,-4.2961e-05
6.7023,5.9357e-05,-4.91e-05
6.7119,6.5282e-05,-5.0753e-05
6.7219,6.1882e-05,-5.7329e-05
6.7322,5.8801e-05,-5.4697e-05
6.742,4.8535e-05,-1.4258e-05
6.7524,4.4063e-05,-4.0368e-05
6.7625,2.3531e-05,-2.2617e-05
6.772,4.4321e-05,-4.0868e-05
6.7818,5.3846e-05,-1.9821e-05
6.7952,6.0724e-05,-5.4862e-05
6.804,2.3256e-05,-5.0418e-05
6.8122,5.0172e-05,-2.9742e-05
6.8221,4.3243e-05,-3.4944e-05
6.8329,4.3314e-05,-3.7043e-05
6.8429,3.9636e-05,-2.7667e-05
6.8522,2.6041e-05,-6.9878e-05
6.8623,5.6817e-05,-4.863e-05
6.8723,4.5108e-05,-7.2819e-05
6.884,1.8298e-05,-6.3765e-05
6.8925,2.9758e-05,-4.9204e-05
6.9025,4.3603e-05,-3.5989e-05
6.9161,2.2171e-05,-5.6589e-05
6.9241,1.8837e-05,-5.5128e-05
6.9348,1.8864e-05,-3.937e-05
6.946,5.2515e-05,-6.0262e-05
6.9535,7.449e-05,-3.4233e-05
6.962,9.6089e-05,-4.8571e-05
6.9724,7.8507e-05,-7.1582e-05
6.9823,4.499e-05,-6.9252e-05
6.9921,7.2035e-05,-8.2859e-05
7.0028,8.6913e-05,-0.00010929
7.012,5.4692e-05,-0.00012087
7.022,7.4403e-05,-0.00013357
7.0325,5.3818e-05,-0.00012804
7.042,3.6554e-05,-0.00013647
7.0522,1.7484e-05,-0.00018418
7.0625,3.927e-05,-0.0001628
7.0781,3.879e-05,-0.00016378
7.0818,-1.9074e-06,-0.00013848
7.092,2.1861e-05,-0.00016618
7.1025,-2.2557e-05,-0.00013383
7.1118,4.3294e-05,-0.00014549
7.122,9.6542e-05,-0.00012536
7.1496,0.00018459,-5.3437e-05
7.1698,0.00024426,-3.2123e-05
7.1695,0.00021022,-1.6586e-05
7.17,7.6936e-05,-9.8009e-05
7.1739,3.2212e-05,-0.0001318
7.1838,-9.3089e-06,-0.00014393
7.1917,-5.2425e-06,-0.00016245
7.2044,-8.9065e-07,-0.00015964
7.2092,-1.4734e-05,-0.00016752
7.2183,-1.2402e-05,-0.00016967
7.2306,-2.523e-05,-0.00015315
7.24,-2.6905e-05,-0.00017194
7.2479,-2.6326e-05,-0.00018317
7.2644,1.7686e-05,-0.00013492
7.2685,5.9525e-06,-0.00016227
7.278,1.4287e-05,-0.00015865
7.2887,8.2298e-06,-9.2808e-05
7.2979,8.1587e-06,-8.3204e-05
7.3079,3.0669e-05,-9.5827e-05
7.3198,5.2495e-05,-7.8386e-05
7.3303,4.4071e-05,-8.1975e-05
7.3388,5.9195e-05,-5.6864e-05
7.3539,2.7642e-05,-4.0775e-05
7.3621,6.1871e-05,-6.9498e-05
7.3713,2.0581e-05,-4.1079e-05
7.3855,4.4657e-05,-3.0647e-05
7.3936,4.2714e-05,-4.9978e-05
7.4019,2.7061e-05,-6.7684e-05
7.4121,4.9107e-05,-4.5375e-05
7.4241,2.2442e-05,-1.7007e-05
7.4316,5.1889e-05,-4.4678e-05
7.442,4.7388e-05,-3.3346e-05
7.4551,3.3531e-05,-4.3993e-05
7.4621,5.4712e-05,-4.5166e-05
7.4767,3.6616e-05,-4.5172e-05
7.4846,3.0549e-05,-4.1585e-05
7.4918,2.2852e-05,-3.72e-05
7.5018,3.5437e-05,-4.2113e-05
7.5116,4.3903e-05,-6.5392e-05
7.5218,6.1414e-05,-5.4386e-06
7.532,6.3592e-05,-4.4433e-05
7.542,6.7571e-05,-2.2167e-05
7.5521,5.9926e-05,-6.5267e-05
7.5623,6.6307e-05,-3.384e-05
7.5736,8.5656e-05,-3.6022e-05
7.5824,6.1393e-05,-2.3398e-05
7.5922,7.3642e-05,-3.5536e-05
7.6027,8.2967e-05,-5.8442e-05
7.6134,0.00010467,-5.7243e-05
7.6226,9.2273e-05,-5.5793e-05
7.6322,7.9001e-05,-2.8539e-05
7.6421,8.215e-05,-4.3083e-05
7.6531,7.8922e-05,-4.2702e-05
7.6624,0.00010163,-4.7718e-05
7.6723,0.00010799,-5.4769e-05
7.6824,9.7561e-05,-4.4484e-05
7.6923,8.4978e-05,-5.1901e-05
7.7025,8.7496e-05,-5.1591e-05
7.7128,0.00010128,-4.922e-05
7.7225,0.00010614,-4.4329e-05
7.7325,0.00012653,-3.5274e-05
7.7436,9.546e-05,-6.8871e-05
7.7525,9.7802e-05,-5.3652e-05
7.7624,0.00012187,-5.1629e-05
7.7731,0.00012316,-4.2506e-05
7.7894,9.3577e-05,-5.8e-05
7.7927,8.5105e-05,-6.6117e-05
7.8028,8.916e-05,-4.9005e-05
7.8137,9.7512e-05,-6.0429e-05
7.8233,9.0795e-05,-6.1775e-05
7.8329,6.4814e-05,-3.3529e-05
7.8425,6.2173e-05,-5.1626e-05
7.8527,5.6658e-05,-5.4028e-05
7.8622,2.5444e-05,-1.91e-05
7.8725,3.4297e-05,-2.3286e-05
7.8828,8.1418e-07,-1.0896e-05
7.8933,1.2249e-05,-1.5741e-05
7.9026,-1.9167e-06,9.1616e-06
7.9129,-6.8666e-06,8.3301e-06
7.9223,-9.4176e-06,2.3622e-05
7.9323,-7.2364e-06,2.6462e-06
7.942,3.7469e-06,2.5611e-05
7.9526,-1.2596e-05,1.5842e-05
7.967,-3.3945e-05,5.6819e-06
7.9732,-1.4424e-05,2.3213e-05
7.9821,-3.0871e-05,1.5743e-05
7.9918,-1.5038e-05,2.7966e-05
8.0018,-4.2626e-05,4.4022e-05
8.0118,-3.0636e-05,3.3134e-05
8.0224,-2.3433e-05,3.3023e-05
8.0326,-2.7466e-05,1.7273e-05
8.0423,-5.275e-05,3.6193e-05
8.0523,-3.811e-05,1.9191e-05
8.0631,-1.2543e-05,2.7004e-05
8.0719,-2.9817e-05,4.8177e-05
8.0829,-1.6805e-05,1.3739e-05
8.0926,-2.4554e-05,3.6577e-05
8.1023,-3.1049e-05,2.6656e-05
8.1123,-1.5976e-05,2.4107e-05
8.1253,-9.6954e-06,9.9862e-06
8.1324,-1.3385e-05,3.0157e-05
8.1437,-1.4087e-05,5.5069e-05
8.1529,-4.6125e-05,1.7825e-05
8.1627,-2.6057e-05,3.3619e-05
8.1725,-1.113e-05,2.7508e-05
8.1828,-4.2602e-05,2.0679e-05
8.1922,-2.5216e-05,3.1617e-06
8.2027,-9.0643e-06,1.4143e-05
8.2125,-3.3391e-05,3.5004e-05
8.2229,-2.957e-06,3.135e-05
8.2328,-2.0714e-05,7.2899e-06
8.2432,-1.0619e-05,3.5708e-06
8.2524,-2.7994e-05,4.4369e-06
8.2626,-2.9422e-05,1.5109e-05
8.2724,-4.74e-06,3.7259e-05
8.2827,-2.0174e-05,2.419e-05
8.2924,3.757e-06,-1.4351e-05
8.3042,-1.606e-05,2.7727e-05
8.3121,-2.7141e-05,-4.1444e-06
8.3224,-8.7739e-06,1.1499e-05
8.3329,-1.464e-05,1.4041e-05
8.3424,4.7673e-06,3.1288e-05
8.3526,-1.5412e-06,2.6581e-05
8.3624,-2.1132e-05,1.6481e-05
8.3725,-1.4359e-05,1.4537e-05
8.3824,-3.3136e-05,1.1392e-05
8.3926,-4.1882e-05,2.4047e-05
8.4037,-2.9496e-05,2.4367e-05
8.4129,-2.4794e-05,-9.0227e-06
8.4223,-3.9624e-05,2.8685e-05
8.4324,-1.2103e-05,2.1246e-05
8.4426,-1.3744e-05,2.2827e-05
8.453,-1.6454e-05,4.2522e-06
8.4624,-3.267e-05,1.9573e-05
8.4725,-4.9969e-05,4.6886e-05
8.4825,-5.7792e-05,2.6497e-05
8.4924,-5.3703e-05,2.566e-05
8.5027,-3.8101e-05,3.2637e-05
8.5125,-1.8369e-05,4.386e-06
8.5225,-4.1916e-05,1.6576e-05
8.5348,-1.6018e-06,1.9785e-05
8.5425,-3.3206e-05,4.3393e-05
8.5526,-4.7761e-05,3.6225e-05
8.5631,-3.1769e-05,4.6154e-05
8.5729,-2.985e-05,4.2195e-05
8.5828,-2.55e-05,6.7929e-06
8.5925,-4.0788e-05,2.2591e-05
8.6028,-2.7954e-05,3.9057e-05
8.6123,-3.1513e-05,4.6764e-05
8.6225,-2.9836e-05,2.6174e-05
8.6344,-7.7285e-06,2.888e-05
8.6424,-2.099e-05,1.3873e-05
8.6526,-2.9539e-05,2.2649e-05
8.6624,-4.425e-05,2.7703e-05
8.6726,-5.5355e-05,2.0273e-05
8.6824,-2.824e-05,3.1291e-05
8.6933,-2.8284e-05,3.2537e-05
8.7025,-7.2317e-06,2.2082e-06
8.7124,-9.9689e-06,2.9028e-05
8.7224,-3.2148e-05,4.05e-05
8.7336,-3.3011e-05,2.3061e-05
8.7423,-2.6727e-05,6.5412e-06
8.7545,-7.9316e-06,1.822e-05
8.7623,-1.5138e-05,2.2107e-05
8.7726,-1.8547e-05,8.0369e-06
8.783,-7.9133e-06,1.7416e-05
8.7929,-1.9966e-05,-9.3302e-06
8.803,-1.1348e-05,2.161e-05
8.813,-3.5655e-06,2.8584e-05
8.8222,-1.5271e-05,1.1171e-05
8.8324,-2.8595e-05,2.2734e-05
8.8424,-2.0726e-05,2.7764e-05
8.8521,-2.2745e-05,3.5093e-05
8.863,-2.2431e-05,2.5372e-06
8.8725,-3.178e-05,3.2912e-06
8.8823,-6.9619e-06,1.2964e-07
8.8924,-2.5931e-05,2.5086e-05
8.9029,3.5515e-06,1.9124e-05
8.9122,-2.541e-05,1.5929e-05
8.9224,-3.3338e-06,2.8421e-05
8.9334,-5.5078e-06,1.0886e-05
8.9451,2.1566e-05,1.7214e-05
8.9536,-2.0235e-05,1.8441e-05
8.9622,-6.8405e-06,1.8265e-05
8.9722,3.3796e-06,1.4017e-05
8.9822,6.0916e-05,2.2154e-05
8.9926,5.432e-05,1.6573e-05
9.0024,0.00010597,1.8918e-05
9.0124,0.00013025,4.6618e-05
9.0227,0.00019399,7.5978e-05
9.0333,0.00026692,0.00010921
9.0422,0.00034792,0.00010251
9.0522,0.00047415,9.0211e-05
9.0623,0.00061132,0.00010589
9.0724,0.00074678,0.00011627
9.0822,0.00095007,0.00011199
9.093,0.0011819,0.00013803
9.1029,0.0013969,0.00013983
9.1123,0.0016589,0.0001378
9.1223,0.0019428,8.6995e-05
9.1327,0.0022489,0.00012153
9.1422,0.0025427,0.00010357
9.1524,0.0028525,0.00011718
9.1646,0.0031759,0.00014042
9.1723,0.0035374,0.00015731
9.1831,0.0039357,0.0001876
9.1937,0.0043535,0.00025221
9.2025,0.0048784,0.00027811
9.2127,0.0053151,0.00032769
9.2222,0.0058397,0.00034672
9.2326,0.0063436,0.00034406
9.2428,0.0068621,0.00040459
9.253,0.0073081,0.00047501
9.2629,0.0078267,0.00062342
9.2722,0.00836,0.00072632
9.2823,0.0089116,0.00084318
9.2928,0.0094962,0.00088686
9.3028,0.010113,0.00097032
9.3125,0.010742,0.0010406
9.3223,0.011355,0.0011193
9.3381,0.01192,0.0011324
9.3438,0.012492,0.0012093
9.3532,0.013064,0.001256
9.3647,0.013654,0.0013067
9.3725,0.014179,0.0013514
9.3824,0.014667,0.0014043
9.3924,0.015084,0.0014304
9.4026,0.015486,0.0014421
9.4125,0.015782,0.0014686
9.4224,0.016149,0.0014828
9.4326,0.016428,0.0014783
9.4424,0.016718,0.0015016
9.4529,0.016966,0.0015408
9.4623,0.017163,0.0015535
9.4724,0.017369,0.0015485
9.4825,0.017516,0.0015798
9.4926,0.017724,0.0015904
9.5028,0.017851,0.0015972
9.5122,0.018019,0.0016262
9.5225,0.018173,0.0016193
9.5328,0.018355,0.001662
9.5428,0.018558,0.001678
9.5526,0.018791,0.0017232
9.5623,0.019062,0.0017742
9.5723,0.019321,0.0018031
9.5821,0.01964,0.0018521
9.5927,0.019966,0.0018762
9.6054,0.02038,0.0018922
9.6127,0.020793,0.0019414
9.6251,0.021262,0.0019362
9.6323,0.021794,0.0019778
9.6425,0.022334,0.0019995
9.6526,0.022895,0.002058
9.6625,0.023434,0.002114
9.6726,0.023971,0.0022023
9.6825,0.024527,0.0022527
9.6926,0.02504,0.0023389
9.7023,0.025511,0.0023914
9.7122,0.025915,0.0024576
9.7231,0.026381,0.0024923
9.7327,0.026871,0.0025568
9.7422,0.027331,0.0026093
9.7532,0.027817,0.0026616
9.7644,0.028289,0.0027209
9.7734,0.028796,0.002749
9.7852,0.029247,0.0027769
9.7928,0.029692,0.0027949
9.8025,0.030103,0.0028379
9.8126,0.030477,0.0028692
9.8226,0.030876,0.0029211
9.8325,0.031195,0.0029682
9.8429,0.031534,0.0029997
9.8535,0.031884,0.0030411
9.8625,0.032191,0.0030783
9.8723,0.032502,0.0031032
9.8826,0.032821,0.0031388
9.8931,0.033121,0.0031742
9.9025,0.033443,0.0031929
9.913,0.033771,0.00323
9.9226,0.034079,0.0032723
9.9327,0.034401,0.0033267
9.9425,0.034751,0.0033622
9.9524,0.035132,0.0033791
9.9637,0.035487,0.0034087
9.9727,0.035803,0.0034076
9.9853,0.036219,0.0034094
9.9923,0.036589,0.0033791
10.002,0.037009,0.0033695
10.012,0.037387,0.0033527
10.023,0.037788,0.0032999
10.032,0.038161,0.0033079
10.043,0.038578,0.0033217
10.053,0.039018,0.0033129
10.063,0.039421,0.003319
10.072,0.039842,0.003362
10.082,0.040227,0.0034136
10.092,0.04068,0.0034463
10.103,0.041146,0.0034608
10.112,0.04161,0.0034524
10.123,0.042065,0.0034352
10.133,0.04251,0.0034102
10.142,0.042989,0.0033897
10.153,0.043403,0.0033935
10.162,0.043796,0.0033746
10.172,0.044222,0.0033543
10.183,0.044674,0.0033742
10.193,0.045171,0.0033731
10.204,0.045647,0.0033893
10.212,0.046133,0.0033768
10.223,0.046558,0.003409
10.233,0.046992,0.0034471
10.243,0.04745,0.0035055
10.253,0.047881,0.0035228
10.263,0.048355,0.0035925
10.276,0.048837,0.0036462
10.282,0.049244,0.0036922
10.293,0.049687,0.0037503
10.303,0.050131,0.0038016
10.312,0.050542,0.0038515
10.323,0.050987,0.0038744
10.333,0.051442,0.0039305
10.343,0.051927,0.0039377
10.352,0.052423,0.0039464
10.363,0.052874,0.0039878
10.373,0.05332,0.0039816
10.383,0.053751,0.0040501
10.394,0.054222,0.0041046
10.405,0.054638,0.0041377
10.412,0.055057,0.0042032
10.422,0.055463,0.0042552
10.433,0.055824,0.0043111
10.444,0.056185,0.0043691
10.453,0.056542,0.0043906
10.463,0.056834,0.0044315
10.473,0.057173,0.0044665
10.483,0.057477,0.0045217
10.493,0.057796,0.004527
10.503,0.058159,0.0045258
10.513,0.058503,0.0045365
10.522,0.058833,0.0045558
10.532,0.059217,0.004543
10.543,0.059607,0.0045622
10.554,0.060014,0.0045565
10.562,0.060431,0.0045583
10.573,0.060897,0.0045715
10.583,0.061341,0.0045727
10.593,0.061763,0.0045992
10.602,0.062154,0.0045943
10.613,0.062529,0.0046212
10.623,0.06292,0.0046042
10.633,0.063308,0.0046041
10.643,0.063736,0.0046008
10.653,0.064106,0.0045861
10.663,0.064494,0.004585
10.673,0.064875,0.0045798
10.686,0.065331,0.0045917
10.693,0.065782,0.004542
10.703,0.066188,0.0045439
10.712,0.06661,0.0045406
10.723,0.067058,0.0045893
10.733,0.067497,0.0045905
10.742,0.067965,0.0046243
10.753,0.068407,0.0046762
10.762,0.068888,0.0047068
10.772,0.069367,0.0047855
10.783,0.069882,0.0048095
10.793,0.070344,0.004815
10.804,0.070799,0.0048563
10.815,0.07124,0.0048509
10.822,0.071662,0.0048684
10.832,0.072087,0.0049207
10.842,0.072523,0.0049231
10.852,0.072978,0.0049767
10.862,0.073501,0.0049645
10.873,0.073994,0.0049814
10.882,0.074471,0.0050322
10.893,0.074972,0.0050366
10.904,0.075513,0.0050542
10.912,0.076037,0.005093
10.922,0.076584,0.005137
10.933,0.077102,0.005154
10.942,0.077609,0.005244
10.952,0.078066,0.0052645
10.962,0.078554,0.0053177
10.973,0.07904,0.0053333
10.982,0.079476,0.0053743
10.993,0.079917,0.0054119
11.003,0.080452,0.0053572
11.013,0.080914,0.0053763
11.023,0.081406,0.0053947
11.034,0.081797,0.0054347
11.042,0.082286,0.0054506
11.053,0.082701,0.0054701
11.063,0.083125,0.005523
11.073,0.083506,0.0055536
11.083,0.083897,0.0055836
11.097,0.084312,0.005614
11.103,0.084712,0.0056506
11.114,0.085103,0.0056812
11.123,0.085439,0.0056733
11.133,0.08582,0.0057074
11.143,0.086231,0.0056992
11.153,0.08669,0.0056752
11.163,0.08709,0.0056763
11.173,0.087511,0.0056673
11.183,0.087903,0.0056634
11.194,0.088321,0.0056587
11.203,0.088724,0.005629
11.214,0.089102,0.0056184
11.222,0.089491,0.0056379
11.233,0.08989,0.0056272
11.242,0.090266,0.0056151
11.253,0.090639,0.0056182
11.262,0.090986,0.0056716
11.272,0.091363,0.005675
11.282,0.091713,0.005702
11.295,0.092112,0.0057268
11.303,0.092509,0.0057319
11.312,0.092882,0.0057494
11.323,0.093292,0.0057334
11.333,0.09372,0.0057377
11.342,0.094138,0.0057473
11.353,0.094533,0.0057332
11.363,0.095009,0.005763
11.373,0.095483,0.0057806
11.382,0.095979,0.0057878
11.393,0.096446,0.005798
11.403,0.096942,0.0058281
11.412,0.097482,0.0058547
11.424,0.098073,0.0058846
11.433,0.098636,0.0059034
11.442,0.099128,0.0059241
11.453,0.099661,0.0059825
11.462,0.10012,0.0060068
11.472,0.10056,0.0060335
11.483,0.10101,0.0060771
11.492,0.10148,0.0061246
11.503,0.10199,0.0061666
11.514,0.1025,0.0062064
11.522,0.103,0.0062748
11.533,0.10349,0.0063141
11.542,0.10399,0.0063214
11.553,0.10454,0.0063703
11.563,0.10506,0.0063823
11.572,0.1056,0.0063863
11.582,0.10607,0.0064322
11.592,0.10658,0.0065105
11.603,0.10699,0.0065665
11.613,0.10743,0.006603
11.622,0.10785,0.0066372
11.635,0.10826,0.006673
11.643,0.10869,0.0066609
11.653,0.10914,0.0067051
11.663,0.10952,0.0067595
11.673,0.10993,0.0068116
11.694,0.11033,0.0068197
11.694,0.11074,0.0068495
11.703,0.11115,0.0068723
11.713,0.11154,0.006914
11.723,0.11196,0.0069422
11.733,0.11232,0.0069453
11.743,0.11278,0.0069828
11.753,0.11319,0.0069772
11.765,0.11358,0.0070125
11.774,0.114,0.0070023
11.783,0.1144,0.0069824
11.801,0.11478,0.0069756
11.804,0.11516,0.0069618
11.813,0.11553,0.0069532
11.823,0.11586,0.0069529
11.833,0.11628,0.006906
11.842,0.11663,0.0069046
11.852,0.11704,0.0068759
11.863,0.11745,0.0068853
11.873,0.1179,0.0068955
11.883,0.1183,0.0068698
11.893,0.11874,0.0068613
11.903,0.11915,0.0068608
11.914,0.11957,0.0068723
11.924,0.11997,0.0068908
11.933,0.12034,0.0069018
11.942,0.12073,0.0068872
11.953,0.12108,0.0068614
11.962,0.12147,0.0068762
11.973,0.12183,0.0068606
11.983,0.1222,0.0068167
11.993,0.12261,0.0068336
12.003,0.12298,0.0068294
12.013,0.12335,0.006822
12.025,0.12374,0.0068527
12.033,0.12417,0.0068563
12.045,0.12459,0.0068788
12.053,0.12508,0.0069113
12.063,0.12561,0.0069444
12.073,0.12613,0.006973
12.083,0.12659,0.0070135
12.093,0.12705,0.0070562
12.103,0.12747,0.0070475
12.113,0.12791,0.0070905
12.123,0.1283,0.0071016
12.133,0.12867,0.0070887
12.142,0.12906,0.0071247
12.153,0.12945,0.0071117
12.163,0.12983,0.0071602
12.173,0.13025,0.0071952
12.183,0.13071,0.007239
12.192,0.13108,0.0073169
12.203,0.13151,0.0073754
12.212,0.13195,0.0074233
12.222,0.13243,0.0074886
12.233,0.13292,0.0075717
12.242,0.13337,0.0076537
12.254,0.13395,0.0076864
12.262,0.13443,0.0077458
12.272,0.13494,0.0077832
12.282,0.1355,0.0078151
12.293,0.1359,0.0078388
12.302,0.13639,0.0078707
12.312,0.1368,0.0079211
12.325,0.13724,0.0079412
12.334,0.1377,0.0079552
12.342,0.13809,0.0080042
12.354,0.13852,0.0080029
12.363,0.13893,0.0080169
12.373,0.13929,0.0080338
12.382,0.13966,0.0080354
12.393,0.14003,0.008062
12.403,0.14039,0.0080508
12.413,0.14074,0.0080989
12.424,0.14116,0.0081057
12.432,0.14156,0.0081248
12.443,0.14197,0.0081873
12.454,0.1424,0.0081444
12.463,0.14283,0.0081351
12.473,0.14325,0.0081071
12.482,0.14363,0.0080504
12.493,0.14402,0.0080481
12.503,0.14438,0.0080198
12.513,0.14473,0.008018
12.525,0.14506,0.0080142
12.533,0.14536,0.008037
12.544,0.14571,0.008007
12.553,0.14602,0.0080239
12.563,0.14637,0.0080171
12.573,0.14676,0.0080512
12.582,0.14714,0.0080265
12.593,0.14751,0.0080318
12.602,0.14787,0.0080255
12.613,0.14823,0.0080796
12.623,0.14862,0.0080924
12.632,0.14907,0.0081329
12.643,0.14948,0.0081319
12.653,0.14988,0.0081662
12.663,0.15028,0.0081636
12.673,0.1507,0.0081796
12.683,0.15106,0.008242
12.693,0.15146,0.0082686
12.703,0.15183,0.0083376
12.712,0.15221,0.0083784
12.723,0.15261,0.0084043
12.733,0.15301,0.0084284
12.743,0.15336,0.0085046
12.753,0.15371,0.0084682
12.763,0.15407,0.0085181
12.773,0.15442,0.0085295
12.782,0.1549,0.0085626
12.793,0.15536,0.0085555
12.803,0.15588,0.0085662
12.812,0.1563,0.0086132
12.823,0.15678,0.0086249
12.836,0.15726,0.0086304
12.843,0.15772,0.0086786
12.853,0.15812,0.0087439
12.864,0.15857,0.0087869
12.873,0.15894,0.0088676
12.883,0.15937,0.0089329
12.893,0.15984,0.0089383
12.903,0.16026,0.0089882
12.912,0.16072,0.0090124
12.924,0.16115,0.0090391
12.933,0.16162,0.0090793
12.943,0.16209,0.0091275
12.953,0.16267,0.0091077
12.963,0.16321,0.0090747
12.973,0.16373,0.0090827
12.982,0.16419,0.0090841
12.993,0.16465,0.0091227
13.003,0.16512,0.0091767
13.013,0.16551,0.0092
13.028,0.16587,0.0092132
13.032,0.16631,0.0092399
13.042,0.16668,0.0092541
13.054,0.16709,0.0092676
13.062,0.16741,0.0092804
13.072,0.16777,0.0092676
13.082,0.16816,0.0092669
13.092,0.16854,0.0092963
13.102,0.16886,0.0093137
13.112,0.16926,0.0092769
13.122,0.1696,0.0092631
13.133,0.16997,0.0093038
13.143,0.17041,0.0092931
13.153,0.17086,0.0092818
13.162,0.17129,0.0092538
13.172,0.17173,0.0092574
13.182,0.17213,0.0092447
13.192,0.17265,0.009214
13.203,0.17297,0.0092296
13.212,0.17344,0.0092292
13.223,0.17382,0.0092766
13.233,0.17422,0.0092942
13.246,0.17462,0.0092762
13.254,0.17493,0.0093156
13.262,0.17533,0.009291
13.272,0.17571,0.0092958
13.282,0.17604,0.0093149
13.293,0.1764,0.0092889
13.303,0.17678,0.0093088
13.313,0.17719,0.0092656
13.326,0.17763,0.0092968
13.332,0.17803,0.0092799
13.343,0.17844,0.009245
13.353,0.17894,0.0092302
13.364,0.17939,0.009201
13.373,0.17987,0.0092287
13.383,0.18035,0.0092172
13.393,0.18084,0.0092188
13.403,0.18128,0.0091996
13.412,0.18169,0.0092064
13.422,0.18209,0.0091999
13.434,0.18245,0.0092049
13.443,0.18286,0.0092253
13.452,0.18325,0.0092846
13.462,0.18366,0.0093309
13.472,0.18405,0.009355
13.483,0.18455,0.0094029
13.493,0.18498,0.0094036
13.503,0.18548,0.0093819
13.512,0.18599,0.0094172
13.523,0.18652,0.0093845
13.533,0.18701,0.0094261
13.543,0.18759,0.0094402
13.552,0.18808,0.0094837
13.564,0.18856,0.009501
13.573,0.18906,0.0095098
13.583,0.18943,0.0095434
13.593,0.1898,0.0095746
13.602,0.19014,0.0096091
13.612,0.19057,0.0096107
13.623,0.19095,0.0096372
13.634,0.19137,0.0096355
13.643,0.19178,0.0095978
13.655,0.19221,0.0096426
13.663,0.1926,0.0096787
13.673,0.19299,0.0097111
13.683,0.19345,0.0097091
13.693,0.19389,0.0097014
13.703,0.19437,0.009719
13.712,0.19477,0.0096972
13.723,0.19518,0.0097006
13.732,0.19564,0.0097225
13.743,0.19602,0.0097553
13.753,0.19646,0.0097805
13.764,0.19686,0.0097816
13.774,0.19733,0.009755
13.783,0.19778,0.009754
13.793,0.19822,0.0097622
13.802,0.19866,0.0097428
13.813,0.1991,0.0097607
13.823,0.19953,0.0097791
13.833,0.19991,0.0097763
13.843,0.20032,0.0097431
13.853,0.20075,0.0097279
13.862,0.20112,0.0097137
13.875,0.20148,0.0097421
13.883,0.20183,0.0097486
13.893,0.20221,0.0097045
13.903,0.2026,0.0097035
13.913,0.20301,0.0096518
13.927,0.20346,0.0096479
13.933,0.20386,0.0096497
13.943,0.20427,0.0096886
13.953,0.20472,0.0096743
13.963,0.20518,0.0096882
13.973,0.20567,0.0096642
13.983,0.20616,0.0096593
13.993,0.20665,0.0096686
14.003,0.20713,0.0096783
14.013,0.20757,0.0096643
14.023,0.20802,0.0096678
14.034,0.2084,0.0096744
14.044,0.20886,0.0096523
14.055,0.20928,0.0096547
14.065,0.20972,0.0096704
14.074,0.21016,0.0096638
14.083,0.21058,0.0096747
14.093,0.21107,0.0096624
14.103,0.21155,0.0096899
14.113,0.21208,0.0096906
14.123,0.21261,0.0096917
14.134,0.21309,0.0096971
14.143,0.21355,0.009758
14.153,0.21392,0.0098124
14.163,0.21437,0.0098233
14.173,0.2147,0.0098033
14.184,0.2151,0.0097825
14.193,0.2155,0.0097259
14.203,0.21584,0.0097196
14.213,0.2162,0.0096932
14.222,0.21649,0.0097628
14.233,0.21689,0.009728
14.243,0.21725,0.0097082
14.253,0.21768,0.0097065
14.263,0.21807,0.0096871
14.273,0.21849,0.0096842
14.282,0.21891,0.0096584
14.293,0.21939,0.0096912
14.303,0.21984,0.0096761
14.312,0.22029,0.0096812
14.323,0.22074,0.0096348
14.333,0.22116,0.0096327
14.343,0.22161,0.0096164
14.353,0.22197,0.0096187
14.363,0.22233,0.0096117
14.372,0.22271,0.009558
14.383,0.22309,0.0095553
14.393,0.22345,0.0095061
14.403,0.22384,0.0094413
14.413,0.22421,0.0094251
14.423,0.2246,0.0094332
14.433,0.22503,0.0093788
14.443,0.22543,0.0093384
14.453,0.22586,0.0092573
14.464,0.22632,0.0091661
14.474,0.22674,0.0091206
14.484,0.22721,0.0090625
14.493,0.22756,0.0090594
14.503,0.22795,0.0090364
14.513,0.22838,0.0090017
14.523,0.22876,0.0089678
14.533,0.22917,0.0089079
14.543,0.22951,0.0088518
14.554,0.2299,0.0087814
14.563,0.23027,0.0087424
14.573,0.23062,0.0086855
14.583,0.231,0.0086192
14.594,0.23137,0.0085744
14.603,0.23175,0.0084762
14.613,0.2322,0.0084207
14.624,0.23265,0.00838
14.633,0.23302,0.0083441
14.643,0.2334,0.0083556
14.654,0.2338,0.008261
14.663,0.23416,0.0082478
14.673,0.23455,0.0081528
14.684,0.23492,0.0080949
14.695,0.23535,0.0080714
14.703,0.23574,0.0080628
14.713,0.23619,0.0080728
14.723,0.23662,0.0080789
14.733,0.23707,0.0080586
14.743,0.23755,0.0080057
14.753,0.23799,0.0079836
14.763,0.23844,0.0079771
14.773,0.2389,0.0079906
14.783,0.23936,0.0079924
14.793,0.2399,0.0079562
14.803,0.24036,0.0078925
14.813,0.24083,0.0078379
14.823,0.24133,0.0077845
14.833,0.24173,0.0077473
14.843,0.24213,0.0077308
14.853,0.24255,0.0077271
14.863,0.24295,0.0077193
14.874,0.24339,0.0076892
14.885,0.24382,0.0076485
14.894,0.24423,0.0076735
14.903,0.24466,0.00768
